areaid,districtid,percent
48128,208,0.740435168809968
17368,454,1
57146,451,0.928467708062484
1291,56,0.854996035845566
9322,361,1
17702,56,1
159717,362,0.015302387172399
92127,30,1
16660,30,1
65401,30,1
6356,138,1
104119,138,0.106230447340838
7515,140,0.985688679773708
30886,7,1
74169,61,1
115993,405,1
183654,16,0.945825833033321
56760,467,1
59523,144,1
121331,332,1
85529,53,1
69088,166,1
70290,180,0.991812888897781
74618,249,0.033598380106686
82198,87,1
50441,361,1
150669,154,1
17082,161,1
163242,105,1
160564,322,1
17983,119,1
48282,365,0.700972878656299
24094,269,0.628916067683737
93360,132,1
113576,132,1
127765,167,0.806778154920106
52443,332,1
86375,373,0.480857292545682
136584,138,1
126785,318,1
40913,53,0.842792435918981
137479,166,1
141996,56,0.004184351725795
17409,15,1
70348,239,1
63814,239,1
171276,265,1
102413,265,1
341,265,1
24277,397,1
106603,397,1
53043,361,1
24329,369,1
5031,161,1
162094,461,1
122788,461,1
39078,461,1
19,405,0.564195573492201
68683,215,1
35850,405,1
181967,55,1
100025,55,1
12063,55,0.282741811545481
275,194,0.000240173885893
83447,432,1
29462,467,1
133117,467,1
114910,435,1
158908,103,1
146515,103,1
141026,151,1
64850,270,1
141840,161,1
152387,100,0.947259267563228
135765,70,1
29218,146,1
4095,405,1
159764,159,1
115482,378,0.004318833154549
190108,265,1
132666,401,0.728450758302937
29662,401,1
42055,167,1
17555,332,1
59856,167,1
187420,15,1
155939,32,0.043074780604344
184696,212,1
72883,379,1
108913,379,1
135160,157,1
115940,103,0.990326336129814
109025,101,1
118219,267,1
177498,470,0.91347774392807
133574,267,1
167846,216,1
154616,138,1
28128,397,1
162814,397,1
181794,310,1
14313,70,0.662542344376907
63651,113,1
180263,196,1
157072,362,1
15032,362,1
67755,16,0.61497411772236
95690,380,0.986085057535627
183681,467,0.856977032749746
153432,380,1
53909,435,0.273828345454473
63159,103,1
20928,103,1
2195,299,1
158725,299,0.004804653432867
77451,30,1
75477,101,1
33706,116,1
60375,370,1
52110,132,1
78922,43,1
111952,38,0.804984234198185
129313,105,1
15575,262,0.079636850840882
35603,414,0.604831996670348
157647,370,0.998523409363746
52614,132,1
78112,231,0.150541764696468
6101,56,1
52835,63,1
120337,63,1
136955,135,1
6473,144,1
90068,9,0.947216234267454
4765,33,1
64593,98,0.076433605333824
45830,144,0.439139034135951
38542,309,0.448602393154187
112748,293,1
14304,15,1
100783,146,1
105289,310,1
144492,405,1
91111,55,0.979012834828129
100573,92,1
156300,30,0.88076639882191
74460,418,1
172667,165,0.667985739607799
60079,401,1
21300,332,1
82633,122,1
45394,140,0.032895105342754
157476,182,1
100788,107,1
164616,394,0.163132287156998
156047,396,1
188675,56,1
33315,361,0.070580891944015
97339,166,1
129950,15,1
110402,239,1
94871,397,1
137569,11,0.915749581809305
161863,154,1
93103,282,0.200789181964071
186019,100,1
71724,405,1
144297,146,1
42287,310,1
151417,405,1
74730,63,1
92532,378,1
25877,159,1
18445,159,0.038504770095402
70387,176,1
92929,60,1
59387,262,1
190227,105,1
12427,134,1
155200,391,1
112045,293,1
64356,144,0.123837435090543
12370,167,0.995389178177044
99618,151,1
83550,342,0.75252199871149
106734,166,1
147110,369,0.274586099336159
55574,369,0.444264936996885
43344,166,1
166656,348,0.437536020747951
185121,366,1
29134,154,1
73342,144,0.604625929870359
91968,185,0.122592441446416
42493,268,1
92738,268,1
81219,130,1
105189,244,1
117934,119,1
178771,265,1
16847,265,1
125562,30,0.903071942762708
189572,30,1
184118,414,0.112956930292868
166284,391,1
110794,132,1
162121,370,1
136609,346,1
2336,216,1
60941,166,0.008036450041202
177981,56,1
71331,56,0.735055533756676
145614,87,0.637445016790141
59393,105,1
190138,105,1
135013,113,1
61381,467,0.441722236008934
126595,467,1
100887,83,1
80052,83,1
127303,90,1
68343,414,1
32162,99,1
136034,391,1
183296,166,1
46140,166,1
144225,166,1
41083,379,1
36628,323,0.117191221265576
92578,432,1
42804,365,1
74518,380,1
92665,77,1
146331,265,1
131431,265,1
183461,15,1
101909,15,1
104335,366,1
103002,212,1
96738,309,1
11997,454,0.388686795926126
85890,302,1
143647,154,0.082549425222969
60719,100,0.726397757982184
41801,463,1
35030,146,1
148983,405,0.065924122799994
66870,175,1
39863,159,1
15173,159,1
173748,175,1
108865,105,1
40866,105,1
90837,105,1
45813,133,0.126515015105136
60320,467,1
59000,265,1
119292,265,1
78618,265,1
107562,478,1
148326,454,1
172041,76,1
64233,312,1
9898,160,0.95249526873202
128734,103,1
57624,132,1
24667,116,1
134242,207,1
79669,268,1
13863,401,1
181503,138,1
116431,397,1
56042,397,1
152524,407,0.947505039516206
41252,107,1
50863,293,1
100165,77,1
188715,265,1
31279,265,1
18908,435,0.7513088376561
144197,452,1
43619,265,1
144562,265,1
117299,167,1
81240,332,1
87563,190,1
43214,407,1
136059,405,0.535476922584158
53884,146,1
101965,405,1
3578,365,1
171465,144,1
187792,370,0.050781937797128
24713,370,1
170136,132,1
55888,309,1
95344,309,1
151124,15,1
56157,265,1
84953,265,1
171532,265,1
39948,92,1
100471,36,1
162809,30,0.051758152489265
57465,391,1
134684,268,1
71745,132,1
57978,268,1
53103,122,1
49796,122,1
87914,140,1
100027,293,1
91077,161,1
94234,154,1
4769,461,1
181870,55,0.694702254453476
164976,55,1
157769,378,1
15908,196,1
182181,194,0.16672737680179
33555,362,1
133087,194,0.100923857786744
118407,265,1
22673,346,1
1502,15,1
123303,32,1
153,154,0.952085433971927
35369,161,1
44015,244,1
15675,159,1
132945,63,1
72471,63,1
15091,379,0.10009521828191
82281,113,0.893710195863372
51823,113,1
45136,362,1
153947,103,1
101224,103,1
91290,392,1
102525,30,0.93846541706017
49711,391,0.28730097740208
187271,92,1
47938,391,1
76133,159,1
162641,379,1
28706,379,1
143317,159,1
185111,105,1
101434,105,1
142253,362,1
134967,119,1
157991,432,0.850293577320702
13085,98,1
4002,265,1
159865,265,1
183295,265,1
53542,145,1
56599,149,1
27780,209,1
76790,397,1
125054,271,0.003993181981867
99681,407,1
180836,11,1
20271,265,1
190029,138,1
116380,397,1
60121,397,1
124439,161,1
51406,302,1
119539,154,0.999387811445925
53148,244,1
148907,379,1
135706,55,1
35507,379,1
4625,105,1
92416,113,0.101106009599026
81798,362,1
148168,103,1
19131,299,0.201446562014946
181803,392,1
126503,391,1
53146,92,1
19472,134,0.002947304436153
168270,325,0.961587851487961
91182,199,0.763373711835115
169166,466,1
155811,396,0.224521241470394
37117,7,1
167749,159,1
40713,159,1
164385,9,1
125547,98,1
173549,90,0.995072473042588
93233,90,1
76083,83,1
174205,267,1
103423,267,1
42061,267,1
107083,466,1
40771,466,0.998186723453311
157561,199,0.987062292222573
140370,100,1
2298,405,0.841123291400751
181304,105,1
81867,105,1
2737,105,1
62004,380,1
172989,135,1
178866,144,1
24,133,1
156971,83,0.680615409239141
31763,299,0.864058405840584
65966,392,1
77026,92,1
123184,30,0.955018727191241
77887,30,1
182663,2,0.968469730941704
107181,332,1
9378,151,1
1596,138,0.649432115953161
20425,166,1
66219,154,1
26458,161,1
28339,464,0.675147405542368
65265,367,0.314832819207887
17673,61,1
176974,381,0.394689868807582
167789,362,1
83092,118,0.144812132367652
58978,103,1
92702,157,1
49921,157,1
23619,391,0.060530739673391
57667,92,1
51094,441,0.946899821932334
36992,267,1
23520,116,1
129506,268,1
23035,132,1
165580,397,1
47143,397,1
58489,396,0.495593814532008
189189,396,0.740832793026439
160740,166,1
31117,361,1
28246,166,1
10121,293,1
180810,154,1
83847,154,0.493672101630489
101335,464,1
14966,63,1
104247,159,1
147429,159,1
130773,159,1
91664,265,1
88770,265,1
158078,265,1
16597,132,0.666022331612439
43187,153,0.065857864811117
134265,436,1
44709,15,1
172378,97,1
19914,105,1
48677,154,1
172313,302,1
69801,464,1
141562,379,1
110466,379,1
114494,63,1
7228,379,1
90355,265,1
137432,265,1
118943,265,1
67040,230,0.491135837144263
58469,231,1
14631,344,1
108031,149,1
39510,418,1
72855,370,0.360139258488565
30696,401,1
28747,209,1
164582,122,1
19983,56,0.043704207871242
171803,231,1
22753,166,0.609369249723987
5023,166,1
177220,161,0.973746663304959
77927,154,1
77470,464,1
104161,161,1
166987,463,1
14350,405,1
153655,40,0.936709265942719
72260,405,0.691638439794685
83503,379,1
167655,379,1
129467,379,1
18934,362,1
9776,362,1
165836,362,0.001628267035794
127347,452,1
67629,265,1
17455,265,1
3520,253,0.819773000956164
125080,10,1
24832,121,1
97613,154,1
74532,154,1
174925,464,1
110194,461,1
85509,405,1
129585,215,1
111672,405,1
11924,113,0.006164537099305
37087,362,0.095193900165617
149763,159,0.550695244495648
61789,55,1
16151,378,0.152756542134629
50859,119,0.009075993437112
61944,144,0.787897107396657
14189,119,1
179186,36,0.988792423678407
101808,36,1
21016,270,1
21151,270,1
152935,332,1
136858,43,0.244445689406793
177900,138,1
158429,315,0.976805701731569
107209,182,1
189290,36,1
153735,116,1
189868,346,0.652433632744514
3070,268,1
175531,207,1
155064,116,1
93293,268,1
85403,132,1
20369,270,1
153421,114,0.52197837379243
143908,332,1
13454,190,1
100646,407,1
116016,466,0.110544918880621
177868,407,0.115659046186827
105893,212,1
59991,309,1
152946,208,0.968839524350623
164362,161,1
10338,161,0.92273305746096
158138,394,1
74208,478,0.833056501674998
99205,318,1
43993,6,0.297178229310883
126921,144,1
67042,380,1
57886,144,1
181984,157,1
21214,83,0.77126079751507
172215,157,1
57197,30,1
117265,101,1
81325,99,1
48587,132,1
56736,270,1
27995,151,1
22957,122,1
120006,209,0.236426928078424
59711,138,1
22974,56,1
74992,16,0.010536800796861
130249,66,0.904441162698556
85316,302,1
138675,154,1
91392,421,0.457319805402637
181011,121,1
141767,6,1
130249,414,0.00172091552706
38635,99,0.205070941145865
38903,30,1
88450,182,1
150775,122,1
99459,138,0.707201747332797
116589,83,1
171731,90,0.000295934894323
4307,103,1
79593,265,1
113128,265,1
84410,265,1
51892,2,1
5730,56,1
12679,166,1
173244,161,1
34042,161,1
175161,461,1
178529,362,1
12600,105,1
129254,381,0.04524461306951
118641,105,1
87621,77,1
37056,265,1
132278,265,1
1233,391,1
162714,36,1
117606,30,1
83711,424,1
5818,149,1
43678,267,1
43984,269,0.526566026862183
160479,116,1
125273,268,1
85484,379,1
65774,379,1
126764,159,0.381624579494954
70546,176,0.078594167426533
176262,105,1
74445,105,1
187339,262,1
166191,312,0.980665791537932
63661,103,1
127492,157,1
125772,101,1
180225,134,0.371777644471106
140531,391,0.076382384257591
131970,401,0.006263123162757
73537,116,1
123872,190,0.989909017039792
119417,216,1
2877,265,1
169694,265,1
125278,265,1
64955,267,1
14559,189,0.143296122914416
184492,267,1
6326,2,1
156378,332,1
36318,270,1
16233,396,1
4413,396,1
131267,11,1
103957,15,1
175806,309,1
111734,463,0.099444353325679
45753,103,1
166675,392,0.515038346382311
159183,103,1
78479,157,1
157421,103,1
88845,125,1
89690,332,1
173643,167,1
133797,270,1
24376,466,1
23134,407,1
184096,407,1
75419,205,1
99459,16,0.284305607226149
68696,467,0.68369903697596
159317,467,1
3866,144,1
30550,144,0.481132868644729
131827,16,1
179663,83,0.149569707401033
32234,344,1
110280,230,1
154660,361,1
65672,15,1
100202,15,1
11067,15,1
114033,463,1
129543,63,1
145096,7,0.020453326716983
23253,63,1
74465,362,1
15131,381,1
72191,362,0.586953216888967
111391,392,0.093455287807221
6728,83,0.76407979954048
158063,299,0.611609160916092
133400,392,1
83035,216,0.3761191522047
59615,176,1
71600,323,1
98201,379,1
78192,265,1
183678,391,1
118276,149,0.359138106956365
130691,189,1
164377,373,1
170435,161,1
83129,461,1
101069,161,1
168139,154,1
151981,43,1
189022,151,1
166357,270,1
23669,332,1
158198,56,1
55295,249,0.979363332599692
121394,369,0.891197594254363
183274,230,1
144194,15,1
144918,15,1
77410,348,1
1703,16,0.735744144648679
101380,467,1
159588,467,1
87897,103,1
131424,299,0.094001400140014
39707,265,1
11958,452,1
121545,441,1
133087,391,0.899076142213256
186530,441,1
62501,391,1
155189,470,1
184142,45,0.770777721304193
26527,267,1
167890,151,1
94202,122,1
178158,138,1
57677,143,1
40003,154,1
130100,161,1
156656,100,0.070439113445647
180783,265,1
137568,216,0.567330887677173
106447,346,1
80503,370,1
15942,269,1
26949,397,1
22621,122,1
179407,293,1
28186,15,1
76998,161,1
43828,461,1
130794,161,1
68840,70,1
70956,40,0.652157560965851
85955,285,1
77833,194,1
40190,144,1
184562,16,1
117479,365,1
21010,144,1
173673,103,1
34559,103,0.563031127470593
98163,194,0.615823392842847
9929,105,1
119608,30,1
60233,99,1
69019,391,1
160547,394,0.866066034829712
65737,396,0.077071468308126
113832,77,1
36589,265,1
56020,265,1
106903,45,0.548161695554213
57108,267,1
85238,424,1
140866,149,1
90444,342,1
59001,154,1
108789,405,1
90567,215,1
12725,285,1
58990,43,0.997999071569208
166785,151,1
135131,190,1
161752,447,0.952413354200105
97004,421,0.063130100816131
105750,121,1
160553,194,0.000168123066084
3087,118,0.528095777330511
29305,381,1
157553,212,0.904411441188117
78557,71,0.115189802515764
151000,121,1
86430,447,1
63585,66,1
57641,365,1
90149,268,1
159434,185,1
185344,151,1
87278,140,1
59468,397,1
35175,396,1
54608,229,0.013120787247235
103208,265,1
171536,265,1
165969,265,1
10729,265,1
76585,85,1
51401,45,1
100030,267,1
19570,397,1
44640,407,0.139319541774663
45980,15,1
60577,293,1
117440,366,1
59154,161,1
1989,332,1
51442,87,1
17950,56,1
32447,56,1
167369,322,1
108007,16,0.017597267003224
67638,307,1
139889,144,1
160343,103,1
11652,103,1
9950,103,1
123623,397,1
55768,122,1
119891,397,1
47155,15,1
25931,309,0.488052040534648
93508,32,1
185028,154,1
186683,461,1
15038,244,1
61954,265,1
50960,45,1
23228,270,1
141207,151,1
188333,270,1
117438,373,0.65252986605768
63576,1,0.273737228263044
118675,396,1
150535,22,0.380689953048639
105051,1,0.033227721504809
125666,379,1
54336,378,1
7260,265,1
167815,92,1
117369,80,1
60684,92,1
135641,369,1
109273,87,1
158055,56,1
162543,161,0.983688366155361
104506,464,1
141209,381,1
170197,105,1
87253,362,1
121846,118,0.977687699824335
18776,332,1
16707,270,0.480272418978149
167552,43,1
24330,463,1
3685,267,0.327106578684263
69525,470,1
180725,189,0.180371289109386
25453,388,1
143084,451,0.707986479188751
20247,388,0.510433457460212
41645,380,1
105871,144,1
177199,299,1
68378,442,1
163717,265,1
114927,265,1
188535,267,1
129984,189,1
181738,267,1
91481,145,1
84129,122,1
34713,140,1
89804,138,1
72245,396,1
131278,318,1
184625,11,1
186025,56,1
95573,239,1
85413,293,1
99176,161,1
80580,154,1
17120,370,0.246229346751135
189578,401,1
162502,346,1
148725,132,1
159726,167,1
122801,216,1
98412,190,0.418977663918021
136311,15,1
43642,309,1
20172,239,0.955157184100201
138666,461,0.409437954190047
42075,161,1
18025,405,1
15330,61,1
104375,405,1
125570,105,1
59734,105,1
150389,194,0.000220161157968
141768,98,1
184230,435,1
138503,119,1
146766,470,0.152220211692741
103282,189,1
50275,267,1
145765,31,0.291268234522161
138561,144,1
58498,119,1
120444,56,0.18244428249954
189052,166,1
160833,87,1
91805,71,0.992170340112104
56209,253,1
174668,447,0.697158547372887
117290,63,1
119069,63,1
152725,63,1
119142,63,1
37852,378,1
74140,159,1
81300,464,1
182350,45,1
82430,267,1
128011,470,1
75904,373,1
45830,100,0.560860965864049
176572,161,1
19660,461,0.006487065862516
768,332,1
139913,332,1
88872,270,1
133726,262,1
56684,262,1
187229,262,0.363635272849441
172406,265,1
169044,265,0.100213748769143
65012,401,0.508942783781406
54047,370,1
112670,144,1
24797,144,1
116522,103,1
19804,392,0.998791129613322
143455,265,1
118798,452,0.358030273324184
112887,265,1
9060,45,1
149114,149,1
130984,424,1
124592,268,0.945037191074142
65526,370,0.082956832833778
81803,122,1
160329,140,0.995330842048828
67384,369,1
16243,161,1
71960,105,1
142395,262,1
79367,154,1
31907,215,1
54258,408,0.03739832842321
60717,405,1
147697,144,1
139528,144,1
119242,397,1
141705,212,1
141162,309,0.704554637649271
181160,32,0.987546520469006
2385,15,1
138293,154,1
41336,372,0.672634772723634
93825,194,0.003706653964238
105659,362,1
105841,403,0.137619268698771
164786,435,1
12885,144,1
170514,144,1
110235,244,1
116227,463,1
176431,146,1
43624,29,0.225304319293163
93720,194,0.533087823232728
160586,144,1
152580,467,1
11862,435,0.425658042204361
172220,108,0.020722631241997
41355,312,1
139559,312,1
73008,77,1
56067,265,1
15520,270,1
112042,332,1
36251,43,1
189712,332,1
113599,53,1
24863,225,0.72137818448082
3968,225,1
